Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/the-janta-ice-cream-adajan-gam/order,The Janta Ice Cream,"18, Sai Square Complex, Near Sarita Dairy, Honey Park Road, Adajan Gam, Surat","Ice Cream, Beverages, Shak, Shake",Adajan Gam,"+919376128595, +912612760435"
https://www.zomato.com/surat/the-leval-1-restaurant-adajan-gam/order,The Leval 1 Restaurant,"Shop 01, Samay Complex, Varun Cirlce, Anand Mahal Road, Adajan Gam, Surat","Chinese, North Indian, Sichuan, Street Foo, Street Food",Adajan Gam,"+919824910101, +919879040404"
https://www.zomato.com/surat/the-pancake-story-adajan-gam/order,The Pancake Story Adajan Gam,"G - 4, Raj Arcade, Pal Gam Circle, Adajan Gam, Surat","Pancake, Waffle, Desserts, Fast Food, Beverages, Shak, Shake",Adajan Gam,"+916359579739, +919824104214"
https://www.zomato.com/surat/the-panini-house-adajan-gam/order,The Panini House Adajan Gam,"Shop 6, Madhav Residency, Near Shreeji Arcade, Adajan Gam, Surat","Panini, Pizza, Burger, Fast Foo, Fast Food",Adajan Gam,'+917567212650
https://www.zomato.com/surat/the-pizzaland-adajan-gam/order,The Pizzaland,"Shop 103, 104, Western Coridor, Gujarat Gas Circle, Adajan Gam, Surat","Pizza, Chinese, Fast Food, Italian, Healthy Foo, Healthy Food",Adajan Gam,'+919099965001
https://www.zomato.com/surat/urban-chinese-adajan-gam/order,Urban Chinese,"G-85, Shreeji Arcade, Anand Mahal Road, Adajan Gam, Surat","Chinese, Sichua, Sichuan",Adajan Gam,'+919896484786
https://www.zomato.com/surat/urban-punjab-adajan-gam/order,Urban Punjab Adajan Gam,"Shop G-85, Ground Floor, Shree Ji Arcade, Opposite Bhulka Bhavan School, Anand Mahal Road, Adajan Gam, Surat","North Indian, Chinese, Rolls, Sichuan, Biryani, BB, BBQ",Adajan Gam,'+919377322322
https://www.zomato.com/surat/valkeshwar-khaman-locho-adajan-gam/order,Valkeshwar Khaman & Locho,"Shop L 3, Maruti Chember, Anand Mahal Road, Opposite Navyug College, Adajan Gam, Surat","Gujarat, Gujarati",Adajan Gam,'+919824573366
https://www.zomato.com/surat/vijay-dairy-sweets-adajan-gam/order,Vijay Dairy & Sweets,"B/1-2, Vishal Nagar Society, Gujarat Gas Circle, Adajan Gam, Surat","Mithai, Dessert, Desserts",Adajan Gam,'+919879492000
https://www.zomato.com/surat/wok-on-fire-adajan-gam/order,Wok On Fire,"G 6, Riddhi Shoppers, Pal Adajan Road, Opposite Star Bazaar, Adajan Gam, Surat","Chinese, Thai, Momos, Beverages, Sichuan, Shake, Coffe, Coffee",Adajan Gam,"+917874922522, +919512922522"
https://www.zomato.com/surat/4m-kitchen-adajan-patiya/order,4M Kitchen,"Shop-G/26, Muktanand Society, Near Gujarat Gas Circle, Adajan Patiya, Surat","Gujarati, North India, North Indian",Adajan Patiya,"+916354399174, +919227953334"
https://www.zomato.com/surat/a-one-coco-adajan-patiya/order,A One Coco Adajan Patiya,"Shop 2, R.S. 469/1, Plot 20, Premji Nagar Near Sardar Bridge, Adajan Patiya, Surat","Beverages, Ice Cream, Desserts, Shak, Shake",Adajan Patiya,'+919377712360
https://www.zomato.com/surat/ajays-takeaway-foods-adajan-patiya/order,Ajays Takeaway Foods Adajan Patiya,"Shop G8, Mahalaxmi Shopping Square, Near LP Savani School, Subhaschandra Marg, Adajan Patiya, Surat","Burger, Pizz, Pizza",Adajan Patiya,'+919921242878
https://www.zomato.com/surat/babubhais-sweets-adajan-patiya/order,Babubhai's Sweets Adajan Patiya,"Shop 1, Dhanmora Shopping Centre, Adajan Patiya, Surat","Mitha, Mithai",Adajan Patiya,'+919227978105
https://www.zomato.com/surat/balaji-restaurant-adajan-patiya/order,Balaji Restaurant,"G 4/5, Muktanand Nagar, Near Sardar Bridge, Adajan Patiya, Surat","North Indian, South Indian, Chines, Chinese",Adajan Patiya,'+919724850066
https://www.zomato.com/surat/barbecue-chinese-adajan-patiya/order,Barbecue Chinese,"Near Jilani Bridge, New Rander Road, Adajan Patiya, Surat","Chines, Chinese",Adajan Patiya,"+919998184694, +919558803313"
https://www.zomato.com/surat/behrouz-biryani-adajan-patiya/order,Behrouz Biryani,"3, Kotyark Nagar, Opposite Navyog College, Stallon Taluadi Gym, Adajan Patiya, Surat","Biryani, Kebab, North India, North Indian",Adajan Patiya,'+917700050050
https://www.zomato.com/surat/chalman-exotic-locho-khaman-adajan-patiya/order,Chalman Exotic Locho & Khaman,"G 6, Deepanjali Shopping Complex, Opposite L.P. Savani School, Adajan Patiya, Surat","Street Food, Gujarat, Gujarati",Adajan Patiya,"+919913666617, +919099882205"
